"CLIENTE","SETOR","DOCUMENTO","metadata","document_date","ETIQUETA","CAIXA","ENDERECO"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX"",""Per\u00edodo"":""16 A 31 DE MARCO"",""Ano"":""2020"",""Caixa Cliente"":""163"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/03\/2020"",""Etiqueta"":""2403156""}","2020-03-31",2403156,89989,"10A030211"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX E SERVICES"",""Per\u00edodo"":""18 A 29 DE MAIO "",""Ano"":""2020"",""Caixa Cliente"":""167"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""29\/05\/2020"",""Etiqueta"":""2403154""}","2020-05-29",2403154,89988,"10A030212"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX"",""Per\u00edodo"":""16 A 31 DE MARCO"",""Ano"":""2020"",""Caixa Cliente"":""163"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/03\/2020"",""Etiqueta"":""2403155""}","2020-03-31",2403155,89988,"10A030212"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX E SERVICES"",""Per\u00edodo"":""01 A 16 DE SETEMBRO"",""Ano"":""2019"",""Caixa Cliente"":""150 D"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""16\/09\/2019"",""Etiqueta"":""2403153""}","2019-09-16",2403153,89987,"10A030213"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX"",""Per\u00edodo"":""16 A 30 DE JUNHO "",""Ano"":""2020"",""Caixa Cliente"":""169"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/06\/2020"",""Etiqueta"":""2403152""}","2020-06-30",2403152,89986,"10A030214"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""VPSA \/ SB \/ MISSAO \/ PAYPAXX \/ HUB SERVICES"",""Per\u00edodo"":""01 A 30 DE MARCO"",""Ano"":""2018"",""Caixa Cliente"":""120"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/03\/2018"",""Etiqueta"":""2403151""}","2018-03-30",2403151,89985,"10A030215"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB CARD \/ RISK \/ VPSA \/ SB \/ MISSAO \/ FINTECH \/ PREPAID \/ VOUCHER \/ PAIPAXX \/ SERVICES"",""Per\u00edodo"":""01 A 28 DE FEVEREIRO"",""Ano"":""2018"",""Caixa Cliente"":""119"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""28\/02\/2018"",""Etiqueta"":""2403150""}","2018-02-28",2403150,89984,"10A030216"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB CARD \/ RISK \/ VPSA \/ SB \/ MISSAO \/ FINTECH \/ PREPAID \/ VOUCHER \/ PAIPAXX \/ SERVICES"",""Per\u00edodo"":""01 A 28 DE FEVEREIRO"",""Ano"":""2018"",""Caixa Cliente"":""119"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""28\/02\/2018"",""Etiqueta"":""2403149""}","2018-02-28",2403149,89983,"10A030217"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""VPSA \/ SB \/ MISSAO \/ PAYPAXX \/ HUB SERVICES"",""Per\u00edodo"":""01 A 31 DE AGOSTO"",""Ano"":""2018"",""Caixa Cliente"":""128"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/08\/2018"",""Etiqueta"":""2403148""}","2018-08-31",2403148,89982,"10A030218"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""VPSA \/ SB \/ MISSAO \/ PAYPAXX \/ HUB SERVICES"",""Per\u00edodo"":""16 DE OUTUBRO A 30 DE NOVEMBRO"",""Ano"":""2018"",""Caixa Cliente"":""131"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/11\/2018"",""Etiqueta"":""2403147""}","2018-11-30",2403147,89981,"10A030219"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ PREPAID \/ VOUCHER \/ PAYPAXX"",""Per\u00edodo"":""01 A 28 DE FEVEREIRO"",""Ano"":""2021"",""Caixa Cliente"":""178"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""28\/02\/2021"",""Etiqueta"":""2403146""}","2021-02-28",2403146,89980,"10A030220"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""VPSA \/ SB \/ MISSAO \/ PAYPAXX \/ HUB SERVICES"",""Per\u00edodo"":""03 DE SETEMBRO A 15 DE OUTUBRO "",""Ano"":""2018"",""Caixa Cliente"":""129"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""15\/10\/2018"",""Etiqueta"":""2403145""}","2018-10-15",2403145,89979,"10A030221"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""VPSA \/ SB \/ MISSAO \/ PAYPAXX \/ HUB SERVICES"",""Per\u00edodo"":""16 DE OUTUBRO A 30 DE NOVEMBRO"",""Ano"":""2018"",""Caixa Cliente"":""131"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/11\/2018"",""Etiqueta"":""2403143""}","2018-11-30",2403143,89978,"10A030222"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""VPSA \/ SB \/ MISSAO \/ PAYPAXX \/ HUB SERVICES"",""Per\u00edodo"":""03 DE SETEMBRO A 15 DE OUTUBRO "",""Ano"":""2018"",""Caixa Cliente"":""129"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""15\/10\/2018"",""Etiqueta"":""2403144""}","2018-10-15",2403144,89978,"10A030222"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ PREPAID \/ VOUCHER \/ PAYPAXX"",""Per\u00edodo"":""01 A 31 DE JANEIRO"",""Ano"":""2021"",""Caixa Cliente"":""177"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/01\/2021"",""Etiqueta"":""2403141""}","2021-01-31",2403141,89977,"10A030223"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ PREPAID \/ VOUCHER \/ PAYPAXX"",""Per\u00edodo"":""01 A 28 DE FEVEREIRO"",""Ano"":""2021"",""Caixa Cliente"":""178"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""28\/02\/2021"",""Etiqueta"":""2403142""}","2021-02-28",2403142,89977,"10A030223"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ PREPAID \/ VOUCHER \/ PAYPAXX"",""Per\u00edodo"":""01 A 31 DE MAIO"",""Ano"":""2021"",""Caixa Cliente"":""181"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/05\/2021"",""Etiqueta"":""2403140""}","2021-05-31",2403140,89976,"10A030224"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX  E SERVICES"",""Per\u00edodo"":""01 A 16 DE DEZEMBRO"",""Ano"":""2019"",""Caixa Cliente"":""156"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""16\/12\/2019"",""Etiqueta"":""2403139""}","2019-12-16",2403139,89975,"10A030301"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX  E SERVICES"",""Per\u00edodo"":""17 A 31 DE DEZEMBRO"",""Ano"":""2019"",""Caixa Cliente"":""157"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2403137""}","2019-12-31",2403137,89974,"10A030302"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX  E SERVICES"",""Per\u00edodo"":""01 A 16 DE DEZEMBRO"",""Ano"":""2019"",""Caixa Cliente"":""156"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""16\/12\/2019"",""Etiqueta"":""2403138""}","2019-12-16",2403138,89974,"10A030302"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX E SERVICES"",""Per\u00edodo"":""18 A 31 DE NOVEMBRO"",""Ano"":""2019"",""Caixa Cliente"":""155"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/11\/2019"",""Etiqueta"":""2403136""}","2019-12-01",2403136,89973,"10A030303"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB CARD \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""01 A 30 DE MARCO"",""Ano"":""2018"",""Caixa Cliente"":""121"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/03\/2018"",""Etiqueta"":""2403135""}","2018-03-30",2403135,89972,"10A030304"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB CARD \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""01 A 30 DE MARCO"",""Ano"":""2018"",""Caixa Cliente"":""121"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/03\/2018"",""Etiqueta"":""2403133""}","2018-03-30",2403133,89971,"10A030305"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB CARD \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""01 A 30 DE ABRIL"",""Ano"":""2018"",""Caixa Cliente"":""122"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/04\/2018"",""Etiqueta"":""2403134""}","2018-04-30",2403134,89971,"10A030305"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB CARD \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""01 A 30 DE ABRIL"",""Ano"":""2018"",""Caixa Cliente"":""122"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/04\/2018"",""Etiqueta"":""2403132""}","2018-04-30",2403132,89970,"10A030306"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB CARD \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""02 A 30 DE MAIO"",""Ano"":""2018"",""Caixa Cliente"":""124"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/05\/2018"",""Etiqueta"":""2403131""}","2018-05-30",2403131,89969,"10A030307"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB CARD \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""02 A 30 DE MAIO"",""Ano"":""2018"",""Caixa Cliente"":""124"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/05\/2018"",""Etiqueta"":""2403129""}","2018-05-30",2403129,89968,"10A030308"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""02 A 31 DE JULHO"",""Ano"":""2018"",""Caixa Cliente"":""126"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/07\/2018"",""Etiqueta"":""2403130""}","2018-07-31",2403130,89968,"10A030308"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""02 A 31 DE JULHO "",""Ano"":""2018"",""Caixa Cliente"":""126"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/07\/2018"",""Etiqueta"":""2403128""}","2018-07-31",2403128,89967,"10A030309"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""01 A 31 DE AGOSTO"",""Ano"":""2018"",""Caixa Cliente"":""127"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/08\/2018"",""Etiqueta"":""2403127""}","2018-08-31",2403127,89966,"10A030310"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""03 A 30 DE NOVEMBRO"",""Ano"":""2018"",""Caixa Cliente"":""132"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/11\/2018"",""Etiqueta"":""2403126""}","2018-11-30",2403126,89965,"10A030311"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""01 A 31 DE AGOSTO"",""Ano"":""2018"",""Caixa Cliente"":""127"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/08\/2018"",""Etiqueta"":""2403123""}","2018-08-31",2403123,89964,"10A030312"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""03 A 30 DE NOVEMBRO"",""Ano"":""2018"",""Caixa Cliente"":""132"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/11\/2018"",""Etiqueta"":""2403124""}","2018-11-30",2403124,89964,"10A030312"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""03 A 31 DE DEZEMBRO"",""Ano"":""2018"",""Caixa Cliente"":""134"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2403125""}","2018-12-31",2403125,89964,"10A030312"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ RISK \/ FINTECH \/ PREPAID \/ VOUCHER"",""Per\u00edodo"":""03 A 31 DE DEZEMBRO"",""Ano"":""2018"",""Caixa Cliente"":""134"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2403122""}","2018-12-31",2403122,89963,"10A030313"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX E SERVICES"",""Per\u00edodo"":""01 A 15 DE JANEIRO"",""Ano"":""2020"",""Caixa Cliente"":""158"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""15\/01\/2020"",""Etiqueta"":""2403121""}","2020-01-15",2403121,89962,"10A030314"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX E SERVICES"",""Per\u00edodo"":""01 A 17 DE FEVEREIRO"",""Ano"":""2020"",""Caixa Cliente"":""160"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""17\/02\/2020"",""Etiqueta"":""2403120""}","2020-02-17",2403120,89961,"10A030315"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX E SERVICES"",""Per\u00edodo"":""01 A 15 DE JANEIRO"",""Ano"":""2020"",""Caixa Cliente"":""158"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""15\/01\/2020"",""Etiqueta"":""2403118""}","2020-01-15",2403118,89960,"10A030316"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX E SERVICES"",""Per\u00edodo"":""01 A 15 DE MARCO"",""Ano"":""2020"",""Caixa Cliente"":""162"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""15\/03\/2020"",""Etiqueta"":""2403119""}","2020-03-15",2403119,89960,"10A030316"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ PREPAID \/ VOUCHER \/ PAYPAXX"",""Per\u00edodo"":""01 A 31 DE MARCO"",""Ano"":""2021"",""Caixa Cliente"":""179"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/03\/2021"",""Etiqueta"":""2403117""}","2021-03-31",2403117,89959,"10A030317"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ PREPAID \/ VOUCHER \/ PAYPAXX"",""Per\u00edodo"":""01 A 30 DE ABRIL"",""Ano"":""2021"",""Caixa Cliente"":""180"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/04\/2021"",""Etiqueta"":""2403116""}","2021-04-30",2403116,89958,"10A030318"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX"",""Per\u00edodo"":""16 A 31 DE JANEIRO"",""Ano"":""2020"",""Caixa Cliente"":""159"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/01\/2020"",""Etiqueta"":""2403115""}","2020-01-31",2403115,89957,"10A030319"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ SB \/ FINTECH \/ PREPAID \/ VOUCHER \/ VPSA \/ MISSAO \/ PAYPAXX "",""Per\u00edodo"":""17 A 30 DE ABRIL"",""Ano"":""2020"",""Caixa Cliente"":""165"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""30\/04\/2020"",""Etiqueta"":""2403113""}","2020-04-30",2403113,89956,"10A030320"
Hub Sales,FINANCEIRO,Documentos Financeiros - Tesouraria,"{""Tipo de Documento"":""MOVIMENTO BANCARIO"",""Assunto"":""HUB PAGAMENTOS \/ PREPAID \/ VOUCHER \/ PAYPAXX"",""Per\u00edodo"":""01 A 31 DE MARCO"",""Ano"":""2021"",""Caixa Cliente"":""179"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/03\/2021"",""Etiqueta"":""2403114""}","2021-03-31",2403114,89956,"10A030320"
